cid,character,movement_type,score,confidence,distance_tier,source_kind,src_slot,dst_slot,dst_bank,target_cid,target_character,target_bank_kind,target_resolution_status,predicate_text,predicate_kind,predicate_args,animation_hex,animation_length,has_attack_cell,cells,mot_status,mot_size,mot_sha1,mot_entropy,shared_character_count,shared_characters,common_bank_size,common_bank_sha1,reason
001,Mitsurugi,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2891,462,0,001,Mitsurugi,local,resolved_local,(forward+up),direction,0x0005 0x0600,01A2,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3576,25941e5be58aea73551ca0e49e9a5b730cb86785,7.8822,1,001,256,3629f519cb8236e8e79a4d2b216932495e2ee979,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,shared_movement_asset_no_exact_distance,direction_transition,271,272,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02EC,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6272,74af7d98b242df19f9826732d3180403670c9c69,7.838,5,001 004 005 016 065,8952,23e8095d6cb1c77ed45d9000d4f54808c11410f3,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,271,273,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x000F,00A5,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3008,b7ad6b099cec93438bd4b4aafc2b479fed164a25,7.8716,1,001,0,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,298,301,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x000F,00A5,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3008,b7ad6b099cec93438bd4b4aafc2b479fed164a25,7.8716,1,001,0,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,300,302,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x000F,00A5,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3008,b7ad6b099cec93438bd4b4aafc2b479fed164a25,7.8716,1,001,0,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,300,303,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02D6,100.0,True,84 85 -1 -1 -1 -1,character_motion_section,7424,d3d9dcff115fb70fd0dc940a205f7cd094075ba3,7.9113,1,001,2712,6941a8ee3d83286b6fc8cdd9c8d7a514116580d5,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,363,366,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0016,01D5,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3984,77b86d56b2f20c0b6d739ccfa912c22b4d3ad070,7.8721,1,001,3216,bd8ba529bb2a75d3c88e39c40a6122a193eed08b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,168,385,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,0203,100.0,True,176 -1 -1 -1 -1 -1,character_motion_section,3880,eb6309ed12a4f9ec6c58221c616989e742b0170e,7.8129,1,001,1952,f49b7ecaf12c9355c081ca2e474c16456ba4bedb,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2892,396,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,0259,100.0,True,181 -1 -1 -1 -1 -1,character_motion_section,4280,9da81daf01e520c332098ce226b0a335c30917e0,7.8078,1,001,28352,dfceb5b91727a59f4e37be899156c36515b5fe49,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,400,401,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0016,016F,100.0,True,186 -1 -1 -1 -1 -1,character_motion_section,5072,1d17e213a7282165877118f128cdfc1e05e993fb,7.8946,1,001,304,d63b8f55b63a7ee538dd618385ab8a001c0cedb9,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,402,403,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0016,016F,100.0,True,188 -1 -1 -1 -1 -1,character_motion_section,5072,1d17e213a7282165877118f128cdfc1e05e993fb,7.8946,1,001,304,d63b8f55b63a7ee538dd618385ab8a001c0cedb9,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2892,404,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,026D,100.0,True,189 -1 -1 -1 -1 -1,character_motion_section,6000,5428aeecc43b91f3c1ce649ab991bcfa4b5610b5,7.8525,1,001,12872,8872f2fae132bd3439eaa2135a978afda22a61c9,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,418,418,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,02DE,100.0,True,191 -1 -1 -1 -1 -1,character_motion_section,5664,7f1c1c4422cd90a9bf7fc91b02220e2c26c03389,7.8805,1,001,21144,95580222c9cd3e8089e6b79f75bbbec5fd49ba31,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2885,418,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,02DE,100.0,True,191 -1 -1 -1 -1 -1,character_motion_section,5664,7f1c1c4422cd90a9bf7fc91b02220e2c26c03389,7.8805,1,001,21144,95580222c9cd3e8089e6b79f75bbbec5fd49ba31,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2886,418,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,02DE,100.0,True,191 -1 -1 -1 -1 -1,character_motion_section,5664,7f1c1c4422cd90a9bf7fc91b02220e2c26c03389,7.8805,1,001,21144,95580222c9cd3e8089e6b79f75bbbec5fd49ba31,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,406,422,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02D0,100.0,True,194 -1 -1 -1 -1 -1,character_motion_section,7600,d68d6a6e5190455888dc2bcf0d8ad4591bcbb7d6,7.8971,1,001,872,e53a43e2d3a81c6fcb6a90347a80dce0bcf1232b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,413,422,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02D0,100.0,True,194 -1 -1 -1 -1 -1,character_motion_section,7600,d68d6a6e5190455888dc2bcf0d8ad4591bcbb7d6,7.8971,1,001,872,e53a43e2d3a81c6fcb6a90347a80dce0bcf1232b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,414,422,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02D0,100.0,True,194 -1 -1 -1 -1 -1,character_motion_section,7600,d68d6a6e5190455888dc2bcf0d8ad4591bcbb7d6,7.8971,1,001,872,e53a43e2d3a81c6fcb6a90347a80dce0bcf1232b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,415,422,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02D0,100.0,True,194 -1 -1 -1 -1 -1,character_motion_section,7600,d68d6a6e5190455888dc2bcf0d8ad4591bcbb7d6,7.8971,1,001,872,e53a43e2d3a81c6fcb6a90347a80dce0bcf1232b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,416,422,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0006 0x0002,02D0,100.0,True,194 -1 -1 -1 -1 -1,character_motion_section,7600,d68d6a6e5190455888dc2bcf0d8ad4591bcbb7d6,7.8971,1,001,872,e53a43e2d3a81c6fcb6a90347a80dce0bcf1232b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,418,423,0,001,Mitsurugi,local,resolved_local,(any:forward),direction,0x0005 0x0002,0316,100.0,True,195 196 -1 -1 -1 -1,character_motion_section,7184,edbe1abd9c02864225c7f0c353e2be45f992d597,7.9146,1,001,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
